Pair: H3K27me3_H3K9me3
Median R2: E008 - 0.010775903234411799
Max R2: E024 - 0.3200307030337489
Min R2: E089 - 2.889472274780758e-07
All R2 values:
E129 - 0.00174929655342837
E119 - 0.0007441018908567187
E109 - 0.023411190873346865
E084 - 0.016050349951015952
E093 - 0.008916620654297658
E083 - 0.00444426620715388
E094 - 0.17606229933692807
E118 - 0.0062417726047596656
E108 - 0.01519398382165238
E128 - 0.0008042436176369794
E085 - 0.009436618771732408
E092 - 0.004560772411634995
E082 - 0.01617654868450702
E095 - 0.12373177931813861
E010 - 0.013732008667989182
E007 - 0.1014657253473703
E017 - 0.004604291752714484
E098 - 0.060627894325050447
E030 - 0.042456873622694125
E027 - 0.063725087349226
E088 - 0.00015213905817257345
E037 - 0.023094209574087476
E020 - 4.004824772152471e-05
E105 - 0.05471005473191404
E112 - 0.04425425681980022
E040 - 0.012315800469888893
E057 - 0.000889841230695132
E102 - 0.0049190704655259765
E115 - 0.0001220915580010251
E047 - 0.018748240523385862
E050 - 0.05957070323191227
E077 - 0.000601785247185016
E125 - 0.013205412229835178
E067 - 0.03603776244176837
E070 - 0.024759722398910444
E122 - 5.9542537852563804e-05
E031 - 0.045239434213575236
E026 - 0.002542567572339949
E099 - 0.06401027847807417
E036 - 0.0034158775210151315
E021 - 0.024760945226839692
E089 - 2.889472274780758e-07
E011 - 1.8072966181281735e-05
E006 - 0.03194441949757998
E016 - 3.126723145530086e-05
E001 - 0.0002421744597398412
E124 - 0.0033803898903720375
E061 - 0.003139726891990713
E076 - 0.04088439369087471
E123 - 0.0064937916787046746
E066 - 0.03711766029275998
E071 - 0.013462011886600345
E041 - 0.0031753698852297063
E056 - 0.004357027596986862
E104 - 0.03678726155059897
E113 - 0.07057340499189235
E046 - 0.0007490918492430998
E051 - 0.0027512552870775364
E103 - 0.048282646109593874
E114 - 0.0023797842059315455
E034 - 1.4141317904670103e-05
E023 - 0.018884004493417095
E033 - 0.005495313624740872
E024 - 0.3200307030337489
E014 - 5.010901368840415e-06
E003 - 0.0005593099638110388
E013 - 0.00031492477482486514
E004 - 0.014622048085108141
E073 - 0.05105829156556463
E121 - 0.03240585812489449
E063 - 0.009619385152409454
E074 - 0.03071938491684012
E126 - 0.006149191134182663
E101 - 0.015117012244275752
E116 - 0.010460239959478534
E044 - 0.0029492965054144227
E053 - 0.006286009914857171
E106 - 0.07003053936039672
E111 - 0.012351606842255336
E043 - 0.004688163957944358
E054 - 0.013787289886054044
E015 - 3.519688525965847e-05
E002 - 0.0026835720307928357
E012 - 5.392349856192524e-05
E005 - 0.06672483931278006
E035 - 0.001743808211821074
E022 - 0.029822469081078218
E032 - 0.004890821969050108
E025 - 0.003949653262550923
E045 - 0.01364125022721907
E052 - 0.002508090533236751
E100 - 0.036488228211240425
E117 - 0.03063158654254705
E042 - 0.003494097303667898
E055 - 0.011959224475598718
E107 - 0.2726178040958611
E110 - 0.027373004522783906
E120 - 0.01977157313145972
E065 - 0.11662426531370795
E072 - 0.04366145179107006
E127 - 0.000772931733673321
E062 - 0.010598238633181878
E075 - 0.08272491456982589
E058 - 0.00036312467114618663
E048 - 0.021895197083359297
E078 - 0.03832476634690585
E068 - 0.03314422813682094
E008 - 0.010775903234411799
E018 - 2.4666990325883376e-06
E080 - 0.0014730313184956323
E097 - 0.10032081741445442
E028 - 0.0001635822352782368
E087 - 0.011563624191792243
E090 - 0.0017635413662036026
E038 - 0.0377556483816347
E079 - 0.042383107621966065
E069 - 0.0291431474193925
E059 - 0.09968531726377283
E049 - 0.0011279524465077628
E029 - 0.00022555508902044608
E081 - 0.006987117097061346
E096 - 0.045439819699532036
E039 - 0.00933781260493416
E086 - 0.009910349980841615
E091 - 0.029036760210615964
E009 - 0.005025559992519524
E019 - 6.631936341205957e-06
