Pair: H3K4me1_H3K27me3
Median R2: E108 - 0.00830808849788145
Max R2: E111 - 0.15543600574507277
Min R2: E117 - 2.2844543213773605e-06
All R2 values:
E095 - 0.009350590465136976
E108 - 0.00830808849788145
E078 - 0.029889734016883773
E086 - 0.028638343991504667
E008 - 0.039251677999576295
E030 - 5.6481930571394834e-05
E107 - 0.006356339030945235
E077 - 0.023603377498157663
E089 - 0.045404035211044524
E040 - 0.0023081200935870516
E007 - 0.05531012014496883
E114 - 5.410019766072249e-05
E023 - 0.0003624437838793959
E014 - 0.012222944811379088
E123 - 8.972965195486182e-05
E053 - 0.010426818835145846
E118 - 0.007513926262136317
E068 - 0.007690826448509158
E096 - 0.022887127897872173
E018 - 0.009125100315851786
E085 - 0.004985187163372484
E033 - 0.016082306945352176
E074 - 0.010497959432749338
E104 - 2.383223851754046e-05
E043 - 0.0006056737143648183
E004 - 0.017865952242452576
E117 - 2.2844543213773605e-06
E067 - 0.004903264212936409
E020 - 0.012357625063055488
E099 - 0.02036455926799363
E017 - 0.0010515062510679796
E050 - 0.004514125079262521
E120 - 0.0007299890910533735
E093 - 0.003346840789907768
E080 - 0.015106032222491295
E049 - 0.00010543964130416139
E039 - 0.00047890882176482297
E001 - 0.005291895800465851
E046 - 0.004525389835582705
E101 - 0.02593215673843241
E071 - 0.009279501623821296
E036 - 0.0003775601598106082
E125 - 0.0013655816777897734
E055 - 0.01635875309852486
E012 - 0.025387651850874993
E025 - 6.452173460624877e-06
E062 - 0.024650892833107507
E112 - 0.016728524483500484
E090 - 0.016809664915463873
E059 - 0.13287692598262746
E129 - 6.223608864819319e-06
E029 - 0.0014938599664657826
E083 - 0.0004365631563193473
E002 - 0.010981165693848438
E045 - 0.011284113766264037
E072 - 0.00711784867083054
E102 - 0.00958340146438319
E035 - 0.0005953414457999795
E056 - 0.06526667144571319
E126 - 9.730839105470679e-05
E011 - 0.006017064124674176
E026 - 0.00022575923348833182
E111 - 0.15543600574507277
E061 - 0.020149925420376746
E009 - 0.008592542726695518
E087 - 0.0005913255552183472
E079 - 0.02329202334470648
E109 - 0.010604186503829327
E094 - 0.05084119511760987
E015 - 0.010463136020932406
E052 - 0.0001095289841553937
E122 - 6.346517843891508e-05
E115 - 0.00015654577731971653
E065 - 0.020315985291517014
E022 - 0.05104991807667436
E041 - 0.0009199558281054454
E006 - 0.011641843643505845
E088 - 0.006966748207191897
E031 - 8.134681435589819e-05
E076 - 0.008738385042153407
E106 - 0.050007017321532454
E084 - 0.002673810589045811
E019 - 0.011807139220667007
E097 - 0.004803757331742209
E069 - 0.007642863668582911
E119 - 0.0007869163753219111
E016 - 0.007282646034282636
E121 - 2.1903068168738216e-05
E051 - 0.0022781800835851573
E098 - 0.003236951493810758
E066 - 0.0003279472700913333
E116 - 0.00021450835989456074
E021 - 0.03760540664900014
E042 - 0.0010830892607949227
E005 - 0.031051302744807496
E032 - 0.0020139521719862996
E105 - 0.02338092568475958
E075 - 0.03980067076260141
E038 - 0.001958241843693531
E048 - 0.004558881491408262
E081 - 0.01641747434760421
E092 - 0.016679027971019833
E024 - 0.04249550482552311
E113 - 0.017469794284442286
E063 - 0.010400050448031939
E054 - 0.01264867351535548
E124 - 0.0028796681706828586
E013 - 0.002987817554308103
E070 - 0.020773931293938896
E100 - 0.012866604171645979
E037 - 0.00042927882533461137
E047 - 3.213103238541848e-05
E082 - 0.011843506870800824
E028 - 0.001344892914427409
E128 - 0.0005356102041169652
E058 - 0.013217170736848027
E091 - 0.0537822866094837
E027 - 0.0016420513167292317
E110 - 0.01646133220625834
E127 - 0.00014217832175267286
E057 - 0.008945906808429327
E010 - 0.0029652066303582636
E103 - 0.013767199187483814
E073 - 0.013863072258903597
E034 - 0.012097437654901677
E003 - 0.03256003745972025
E044 - 0.0049142073511441176
