Pair: H3K4me3_H3K36me3
Median R2: E098 - 0.000207146251733
Max R2: E042 - 0.0909802841607
Min R2: E013 - 5.67306813748e-08
All R2 values:
E084 - 1.33127170661e-05
E097 - 0.000223198474617
E019 - 3.31917379665e-05
E069 - 0.000913639840862
E119 - 2.05344214274e-05
E098 - 0.000207146251733
E016 - 2.02961889479e-05
E121 - 9.49543184612e-05
E051 - 1.82619638306e-05
E066 - 3.30866620935e-06
E116 - 0.00455844255477
E021 - 0.00186205077582
E042 - 0.0909802841607
E005 - 0.00104638008368
E032 - 1.15611977214e-07
E105 - 0.000187128565343
E075 - 0.000518901251797
E087 - 3.22309367149e-05
E009 - 7.5004124156e-07
E079 - 0.000534818198755
E109 - 0.00392998883317
E094 - 0.00318315093449
E015 - 6.26640151689e-05
E052 - 0.000888312252992
E122 - 1.09246953787e-05
E115 - 0.000959630535142
E065 - 3.34197040812e-05
E022 - 0.0128595836363
E088 - 0.00324365963852
E041 - 0.0130909988158
E006 - 0.00314131375803
E031 - 0.00891314265717
E076 - 0.00311585436365
E106 - 0.0024799242922
E082 - 2.65247682967e-05
E028 - 7.56608535308e-05
E091 - 4.87653753312e-06
E128 - 0.000842868489517
E058 - 8.39526241692e-06
E027 - 0.000105150996414
E110 - 0.0196037659745
E127 - 0.000986537132469
E057 - 0.000138253810989
E010 - 3.49393036247e-05
E103 - 0.00173781159477
E073 - 0.0014038317762
E034 - 3.23213713138e-06
E003 - 9.53340934606e-06
E044 - 0.00289778203189
E038 - 0.00204148496517
E081 - 0.0117553264645
E048 - 0.00570107043725
E092 - 3.23807515301e-06
E024 - 0.000974141172615
E113 - 0.0181091338089
E063 - 1.23648500869e-05
E054 - 1.21561065907e-05
E124 - 8.38333519606e-05
E013 - 5.67306813748e-08
E070 - 9.18996252219e-06
E100 - 0.00010718725451
E037 - 0.00187997576239
E047 - 0.000362362168392
E118 - 1.22097634766e-05
E068 - 0.000297911247155
E018 - 0.0012214881849
E096 - 0.000689749210936
E085 - 0.000122298312799
E033 - 3.93929131771e-05
E074 - 0.00252361362478
E104 - 0.00996317411295
E043 - 4.85501833958e-07
E004 - 0.00880539805827
E117 - 0.000138609830137
E067 - 0.00117229604799
E020 - 9.88316812807e-05
E017 - 7.11221769339e-05
E050 - 3.00725685765e-06
E120 - 5.27753180514e-05
E099 - 0.00347107057389
E095 - 6.01814700628e-05
E108 - 0.000252734685531
E078 - 0.000735755091893
E008 - 0.00057916455644
E086 - 0.0010595216761
E030 - 1.89247410006e-05
E107 - 0.00366679524533
E077 - 5.14652286713e-05
E040 - 0.00755207366577
E007 - 0.00574938826397
E089 - 1.17858513696e-05
E114 - 0.00799578292563
E023 - 2.09796857921e-05
E014 - 1.35773646519e-05
E123 - 0.00151580088334
E053 - 1.97390230496e-05
E059 - 0.00300937101992
E129 - 0.000170563345445
E090 - 7.52652477265e-06
E029 - 5.16954794255e-05
E083 - 0.00387236325299
E002 - 0.00146237553288
E045 - 0.000994918678941
E072 - 0.000523605649147
E102 - 0.000301706694684
E035 - 4.24016215083e-05
E056 - 0.00561847843181
E126 - 0.0005008814375
E011 - 0.00153899679069
E026 - 0.000184605772935
E111 - 0.00041409676497
E061 - 5.65111134043e-05
E093 - 7.53641456575e-07
E049 - 1.22843237284e-05
E080 - 2.4036652065e-05
E039 - 0.0224374639605
E001 - 0.000711328671695
E046 - 2.71435110655e-05
E101 - 5.43979326098e-05
E071 - 0.00020218178517
E036 - 0.000122212502483
E125 - 5.19091920645e-05
E055 - 0.00195177668955
E012 - 2.19506561372e-07
E025 - 8.26655124321e-05
E062 - 6.15644333291e-08
E112 - 0.000254220383419
