Pair: H3K27me3_H3K36me3
Median R2: E069 - 0.0008937525663197388
Max R2: E031 - 0.21085252409306465
Min R2: E108 - 7.415441327651706e-08
All R2 values:
E129 - 0.0006766199514554039
E119 - 1.0864104047714207e-05
E109 - 0.0018443594101787975
E084 - 1.4592849986172496e-06
E093 - 2.6197079172618487e-07
E083 - 0.00921559751174894
E094 - 0.017497568178737488
E118 - 3.973400830914464e-06
E108 - 7.415441327651706e-08
E128 - 2.6710234579674363e-07
E085 - 0.00021155421572072175
E092 - 0.00012055293361734609
E082 - 0.004076316721642326
E095 - 0.002879677285062887
E010 - 0.0016482948224501026
E007 - 0.06756366994698226
E017 - 0.0001187061582885729
E098 - 0.007357699395219797
E030 - 0.00037838649544041925
E027 - 2.729088701158844e-05
E088 - 4.429594767318967e-06
E037 - 0.007506214040432835
E020 - 4.106594505159933e-05
E105 - 0.008586340488429989
E112 - 0.0025636435875320274
E040 - 0.00425788777629077
E057 - 1.2348811611051502e-06
E102 - 0.00048407494603930346
E115 - 0.002267725993650771
E047 - 0.0060493846947413665
E050 - 6.443476462814068e-05
E077 - 0.00021002605062792057
E125 - 3.89104819642494e-06
E067 - 0.0012688659545186942
E070 - 0.0017462561808625487
E122 - 0.0010151909716425989
E031 - 0.21085252409306465
E026 - 0.0009857029035056364
E099 - 0.016778579672350746
E036 - 0.0012659566074797457
E021 - 0.016230755005611774
E089 - 6.044134331584239e-05
E011 - 0.00021357930389054314
E006 - 0.0032545496239250182
E016 - 0.00010742042990774525
E001 - 7.890260214304945e-06
E124 - 0.0002790798941845196
E061 - 0.0002569926505470166
E076 - 0.005572401478100675
E123 - 0.0007800904866044345
E066 - 0.004376524235233714
E071 - 0.00016143262031786954
E041 - 0.0013728741303784542
E056 - 0.00999081298019755
E104 - 0.004120416638169089
E113 - 0.0020623713759891915
E046 - 0.001876036672373682
E051 - 0.0001877588544038078
E103 - 0.010554682707653584
E114 - 0.00040639712375567516
E034 - 4.116967134648597e-05
E023 - 0.0015754740682708546
E033 - 0.0017236731318250875
E024 - 0.018202824103907167
E014 - 5.354537932711345e-06
E003 - 0.0007030686024904753
E013 - 3.176152004047417e-05
E004 - 0.01819412839033041
E073 - 0.002216983753702384
E121 - 0.0003389874033652429
E063 - 0.00011292163511944509
E074 - 0.007655413587474014
E126 - 0.0007824965744172019
E101 - 0.00034190590486948835
E116 - 0.00034423527816729305
E044 - 0.0005905665172540875
E053 - 1.0910459887103485e-05
E106 - 0.009479666809784293
E111 - 0.024489485994965476
E043 - 0.002024420052204823
E054 - 0.0004392828339243593
E015 - 9.343600773370486e-05
E002 - 0.0018232069004966434
E012 - 4.019262710153182e-05
E005 - 0.009697413102298769
E035 - 0.0007085309601494449
E022 - 0.01311444316420074
E032 - 0.00011992939726968022
E025 - 0.0016073680156358794
E045 - 0.00033352671878272844
E052 - 2.8573380290386474e-05
E100 - 0.0011093910942453489
E117 - 0.0002917203516706879
E042 - 0.00018110931972803446
E055 - 0.003282680764569279
E107 - 0.03761925325293136
E110 - 0.007064962307532285
E120 - 0.0011830041836607963
E065 - 0.016041316094902114
E072 - 0.0011367611117708565
E127 - 0.00040372050883996646
E062 - 9.762184686623598e-05
E075 - 0.0029055362443931587
E058 - 0.0002120737701015729
E048 - 0.007326685431143898
E078 - 0.0002186055553895505
E068 - 0.0009885649274845587
E008 - 0.010891656698111984
E018 - 3.2765625910258223e-06
E080 - 1.1961310139474435e-05
E097 - 9.853262821146735e-05
E028 - 0.0008014735571606479
E087 - 0.00956287839715575
E090 - 1.0573276343128768e-05
E038 - 0.004548512156429041
E079 - 0.007276112764131315
E069 - 0.0008937525663197388
E059 - 0.11714637779768011
E049 - 0.0015781735110448336
E029 - 0.0004671173506819448
E081 - 0.0034203058101055506
E096 - 0.00013951294370062595
E039 - 0.00012638900658790142
E086 - 0.010056877440732692
E091 - 0.0008062886725890284
E009 - 0.0014161882508245682
E019 - 3.369603102987284e-06
