Pair: H3K36me3_H3K27ac
Median R2: E103 - 0.0013527888375745034
Max R2: E059 - 0.10033652403583826
Min R2: E029 - 4.89536769610055e-06
All R2 values:
E126 - 0.001306070206269605
E074 - 0.0058674604520200235
E063 - 0.0007835517096806965
E121 - 0.00048669092596165253
E073 - 0.019517467911486563
E043 - 0.002344746864351155
E111 - 0.002814356084936076
E106 - 0.003519964483831628
E044 - 0.0017969776482584798
E116 - 0.0008692710675319848
E101 - 0.0004878663433277586
E034 - 0.0007680505365621482
E004 - 0.0032435127301718714
E013 - 0.00042946815056110754
E003 - 0.002489812039733974
E014 - 3.934950214479205e-05
E055 - 0.013800423568064879
E042 - 0.04392506210977609
E117 - 9.739899002036978e-05
E100 - 0.00011844496167057184
E045 - 0.0016233581113958007
E075 - 0.0008254545961192683
E062 - 0.007806367549170301
E127 - 0.00218353516317904
E072 - 0.012717212228866015
E065 - 0.0008615054801540678
E120 - 0.001361270905852252
E005 - 0.0033923034367214777
E012 - 0.0004926682424225559
E015 - 0.007926133457549556
E032 - 0.00020527285952509633
E022 - 0.03333759628320754
E008 - 0.026473417195120308
E090 - 0.00012040041421856884
E087 - 0.001141776868639366
E038 - 0.0008869230419160656
E097 - 0.003120157465921425
E080 - 0.000368928104898969
E048 - 0.0010860200389921637
E058 - 0.0018374954783708652
E068 - 0.007453071617626206
E078 - 0.005905200325384441
E039 - 0.01558585992127648
E091 - 0.00044869107522149676
E029 - 4.89536769610055e-06
E096 - 0.002162249482213885
E019 - 0.008837763054950987
E069 - 0.013381147785311742
E079 - 0.0016649880360000147
E049 - 0.0006870202252118318
E059 - 0.10033652403583826
E094 - 0.0030278864157182728
E093 - 0.0008068143247542681
E084 - 3.0620886611210096e-05
E129 - 0.0013999999535082575
E109 - 0.00027137378230912557
E119 - 0.00015778232626284527
E095 - 0.0001007043692566878
E092 - 0.00033994628062372634
E085 - 0.0012663331490687657
E108 - 0.0002333139719533639
E118 - 0.0003844269849738735
E128 - 0.0008076244936047194
E050 - 0.000743738350496459
E047 - 0.0004440045125614356
E115 - 0.002761727751753096
E102 - 0.000795388606821934
E040 - 0.0012843791732670695
E112 - 0.007695655546347102
E105 - 0.00391314542759047
E122 - 4.198517319564665e-05
E067 - 0.0108041677913433
E125 - 0.0002590112837941305
E017 - 0.0014392904225158931
E007 - 0.02548201605232825
E020 - 0.003902788482892161
E037 - 0.0004659534900037787
E098 - 0.0036711687344404
E071 - 0.004033293558079576
E066 - 4.4243304231139646e-05
E123 - 0.0013443540441135937
E076 - 0.006691287965254533
E061 - 0.00451517759982456
E124 - 0.0005142723178147568
E114 - 0.010691283776009142
E103 - 0.0013527888375745034
E046 - 0.00018986525264796938
E113 - 0.0006302865082848941
E104 - 0.009638962921615923
E056 - 0.023888936191269194
E041 - 0.007329069636819674
E021 - 0.03724217288674192
E089 - 9.982639042716013e-05
E026 - 5.044571164802836e-05
E099 - 0.0266535244251227
E016 - 0.0004786142759040102
E006 - 0.0005604352736348073
E011 - 0.0008912288805783541
