Pair: H3K27me3_H3K4me3
Median R2: E069 - 0.0012148424598840135
Max R2: E118 - 0.03515797079173044
Min R2: E009 - 1.2242679536811352e-08
All R2 values:
E129 - 1.6439218548214285e-05
E119 - 0.0009162040137782324
E109 - 0.005120274099986277
E084 - 0.0007728041244455808
E093 - 0.0008646270964780545
E083 - 0.0004607645909204816
E094 - 0.010264958730375473
E118 - 0.03515797079173044
E108 - 0.0009015698917796966
E128 - 8.071949117005595e-06
E085 - 0.0015522170616143471
E092 - 0.002770359931278832
E082 - 0.002644092117340624
E095 - 5.331645090089765e-06
E010 - 4.657200352908841e-05
E007 - 0.008075707928766773
E017 - 3.7495437703594092e-06
E098 - 4.158945871657327e-05
E030 - 9.388979070457104e-05
E027 - 0.0010660426004072132
E088 - 0.0004925159886085551
E037 - 0.0017180152162856732
E020 - 0.003769167904536519
E105 - 0.00021650633696812527
E112 - 0.001624512524796562
E040 - 0.0033427583470323485
E057 - 0.015376737336680324
E102 - 0.001667656389959249
E115 - 5.639833453741083e-05
E047 - 0.00011365248744854561
E050 - 0.0003084919256320928
E077 - 0.0017516960871095666
E125 - 3.2034982623274644e-06
E067 - 0.000848174053106221
E070 - 0.01476353436655331
E122 - 1.5473038438962305e-05
E031 - 0.02260677212574458
E026 - 0.00011103676840895638
E099 - 0.0032544670382220753
E036 - 6.589946309853989e-05
E021 - 0.00041486381832178676
E089 - 0.0014677876121025335
E011 - 0.0005908323097042478
E006 - 0.00021019973306679596
E016 - 0.003750085502877143
E001 - 0.012156416324965225
E124 - 0.0008507297339190867
E061 - 0.010680186479642306
E076 - 0.007741858545139313
E123 - 0.00019217506013124996
E066 - 3.3345189757061355e-05
E071 - 0.002534146964902728
E041 - 2.723203824361864e-05
E056 - 0.006697182797292256
E104 - 0.0005600273107091436
E113 - 0.025291292611056115
E046 - 7.321367440082938e-07
E051 - 9.864611323762151e-05
E103 - 0.005211760089597228
E114 - 0.00012744551216814504
E034 - 0.0011056214916166374
E023 - 0.0003091377874505641
E033 - 0.0033379900270140705
E024 - 0.00540596121361836
E014 - 0.00216525662231426
E003 - 0.0022720081994244135
E013 - 0.0016286862800257706
E004 - 0.005255603384503482
E073 - 0.0017769039715971324
E121 - 3.901923745275315e-05
E063 - 0.0006829244996713335
E074 - 0.003338729896463777
E126 - 1.6303730149602735e-05
E101 - 0.001233520031371449
E116 - 0.0003010433797869805
E044 - 0.0002814719087619322
E053 - 0.0008878418128067667
E106 - 0.007328940008627938
E111 - 0.005165068351393964
E043 - 8.415924290794408e-08
E054 - 0.0002899845971260362
E015 - 0.007613792246394135
E002 - 0.004261543939511059
E012 - 0.002455057886790568
E005 - 0.0063068460895764344
E035 - 1.6583400226699574e-05
E022 - 0.0025942848111436545
E032 - 5.3887888060710765e-06
E025 - 5.268822167059373e-05
E045 - 0.001514623188496711
E052 - 6.479683449156504e-05
E100 - 0.00010042734064308334
E117 - 8.861470388255022e-06
E042 - 5.98208214189766e-05
E055 - 0.004082309884776869
E107 - 0.005335930772642272
E110 - 0.009781606273455368
E120 - 0.00012516737225010122
E065 - 0.0023814633766124915
E072 - 0.0017067373118626605
E127 - 0.0004770599974790457
E062 - 0.002561196793068543
E075 - 0.005130013099034381
E058 - 0.007210810852921301
E048 - 0.004498908803708512
E078 - 0.0043638930646017204
E068 - 0.0007716127119892224
E008 - 0.0015801069983421012
E018 - 0.00611294406563323
E080 - 0.0009484688671522745
E097 - 1.0977907496934058e-05
E028 - 5.775372896510422e-05
E087 - 0.00015398231711571952
E090 - 0.0015174474541189698
E038 - 0.001419428045459914
E079 - 0.0011436747429056648
E069 - 0.0012148424598840135
E059 - 0.005511185035212196
E049 - 7.35317517921441e-05
E029 - 4.1850395925302486e-05
E081 - 0.0028814825528022947
E096 - 0.001882142057948566
E039 - 0.00015823883655818882
E086 - 0.002061869356196455
E091 - 0.0016893981738322905
E009 - 1.2242679536811352e-08
E019 - 0.0030259721924644767
