Pair: H3K27ac_H3K4me1
Median R2: E101 - 0.11494804318513885
Max R2: E115 - 0.4727794584653964
Min R2: E087 - 0.013991182842938432
All R2 values:
E123 - 0.0821591634102189
E014 - 0.05643518478270415
E114 - 0.1874192779267343
E089 - 0.0704773126411582
E007 - 0.060057426276812875
E040 - 0.08509765422611892
E008 - 0.08025224056001279
E078 - 0.07256428832563855
E108 - 0.09224993969017714
E095 - 0.0500303124009579
E099 - 0.2351646561889027
E120 - 0.24534725031693483
E050 - 0.06242023052972756
E017 - 0.2460104581202779
E020 - 0.1571628418546679
E067 - 0.18644497790924053
E117 - 0.17976537510320045
E004 - 0.054922569360718265
E043 - 0.1447792411870099
E104 - 0.05682844124751274
E074 - 0.17342669461716065
E085 - 0.2165221837888237
E096 - 0.06793813381706981
E068 - 0.1899397098896347
E118 - 0.12058200177108302
E112 - 0.09023210765345646
E062 - 0.30471326382038355
E012 - 0.02326269447030449
E055 - 0.08351448822548957
E125 - 0.25656963086891316
E071 - 0.14752431251499143
E101 - 0.11494804318513885
E046 - 0.1675847386864492
E039 - 0.07284627360434459
E080 - 0.23583563519696804
E049 - 0.23987564507299686
E093 - 0.2204311232456102
E061 - 0.06911299890892986
E111 - 0.1256047111493177
E026 - 0.30625209994755664
E011 - 0.024373897537641076
E126 - 0.22274875770069968
E056 - 0.09757706856438131
E102 - 0.16766466048897488
E072 - 0.2441395373966576
E045 - 0.09180764827398136
E029 - 0.1402507531700038
E090 - 0.09834966080950602
E129 - 0.3319172054613496
E059 - 0.17445776854579997
E106 - 0.08336455189517045
E076 - 0.13392776169654808
E006 - 0.05661582244425667
E041 - 0.1281476154019916
E022 - 0.08440757217709016
E065 - 0.061919629873426696
E115 - 0.4727794584653964
E122 - 0.2800012282345502
E015 - 0.10093110086311996
E094 - 0.029924899698881458
E109 - 0.03694012522012624
E079 - 0.044934546198315606
E087 - 0.013991182842938432
E075 - 0.12388425525653346
E105 - 0.05117866633769519
E032 - 0.19644680541893367
E005 - 0.12011167808219969
E042 - 0.06696801464963631
E021 - 0.05951213907555997
E116 - 0.17514996885028133
E066 - 0.08630135749755763
E121 - 0.2950534593510593
E016 - 0.057605865647993304
E098 - 0.04809145843823026
E119 - 0.14482384071516496
E069 - 0.2371123716402439
E019 - 0.12799243268656613
E097 - 0.10787761064478574
E084 - 0.2485794333415644
E047 - 0.03502210216458457
E037 - 0.030419265070884438
E100 - 0.016967974450527556
E013 - 0.05828450357621606
E124 - 0.18259891895595615
E063 - 0.13012837441264158
E113 - 0.028197326385158927
E092 - 0.11201068137170389
E048 - 0.02857865324729003
E038 - 0.02500752241662274
E044 - 0.12165985218452757
E003 - 0.08383078012787804
E034 - 0.16302484044074317
E073 - 0.1792950182318599
E103 - 0.14570161995452657
E127 - 0.2419030558336277
E058 - 0.10986787121669372
E128 - 0.11125758869193103
E091 - 0.20276095429832053
