Pair: H3K9me3_H3K27me3
Median R2: E008 - 0.010775903234410578
Max R2: E024 - 0.32003070303374903
Min R2: E089 - 2.8894722636785275e-07
All R2 values:
E003 - 0.0005593099638110388
E044 - 0.002949296505416088
E073 - 0.05105829156556363
E103 - 0.04828264610959321
E034 - 1.4141317903226813e-05
E057 - 0.0008898412306955761
E127 - 0.0007729317336743202
E010 - 0.013732008667989515
E027 - 0.06372508734922755
E110 - 0.02737300452278313
E058 - 0.0003631246711469638
E128 - 0.0008042436176355361
E091 - 0.029036760210616297
E028 - 0.00016358223527801474
E082 - 0.01617654868450691
E047 - 0.018748240523385307
E100 - 0.03648822821123976
E070 - 0.02475972239891011
E037 - 0.023094209574088254
E124 - 0.0033803898903711493
E054 - 0.013787289886054599
E013 - 0.0003149247748251982
E024 - 0.32003070303374903
E063 - 0.00961938515241112
E113 - 0.07057340499189368
E092 - 0.004560772411635328
E048 - 0.021895197083358964
E081 - 0.006987117097060236
E038 - 0.037755648381635476
E032 - 0.0048908219690495525
E075 - 0.08272491456982534
E105 - 0.05471005473191326
E042 - 0.003494097303667676
E005 - 0.06672483931277962
E116 - 0.010460239959477757
E066 - 0.037117660292761534
E021 - 0.024760945226842024
E016 - 3.1267231455078814e-05
E051 - 0.0027512552870788687
E121 - 0.03240585812489416
E098 - 0.06062789432505067
E119 - 0.0007441018908569408
E069 - 0.02914314741939239
E019 - 6.631936341428002e-06
E097 - 0.10032081741445598
E084 - 0.01605034995101684
E031 - 0.0452394342135749
E106 - 0.07003053936039583
E076 - 0.040884393690875154
E041 - 0.0031753698852303724
E006 - 0.03194441949757898
E088 - 0.00015213905817246243
E065 - 0.1166242653137074
E115 - 0.00012209155800257943
E022 - 0.02982246908107644
E015 - 3.519688526099074e-05
E122 - 5.9542537851675625e-05
E052 - 0.0025080905332358627
E094 - 0.17606229933692796
E109 - 0.02341119087334742
E079 - 0.042383107621964844
E009 - 0.005025559992518636
E087 - 0.011563624191792465
E026 - 0.0025425675723392827
E061 - 0.003139726891991157
E111 - 0.012351606842253782
E126 - 0.006149191134180887
E056 - 0.004357027596987639
E011 - 1.807296618105969e-05
E102 - 0.004919070465525421
E072 - 0.04366145179107084
E035 - 0.0017438082118201859
E002 - 0.0026835720307930577
E045 - 0.01364125022721896
E083 - 0.004444266207154102
E029 - 0.0002255550890215563
E090 - 0.0017635413662037136
E129 - 0.00174929655342837
E059 - 0.0996853172637735
E025 - 0.003949653262551256
E112 - 0.04425425681980033
E062 - 0.010598238633181545
E055 - 0.011959224475599384
E125 - 0.013205412229836289
E012 - 5.3923498561148087e-05
E071 - 0.013462011886599123
E101 - 0.015117012244275196
E036 - 0.0034158775210151315
E001 - 0.00024217445973995222
E046 - 0.0007490918492445431
E039 - 0.009337812604933715
E080 - 0.0014730313184965205
E049 - 0.0011279524465074298
E093 - 0.008916620654298324
E099 - 0.06401027847807428
E017 - 0.004604291752713707
E120 - 0.019771573131461384
E050 - 0.05957070323191149
E067 - 0.036037762441767485
E117 - 0.030631586542546274
E020 - 4.004824772207982e-05
E043 - 0.004688163957944136
E004 - 0.01462204808510803
E033 - 0.0054953136247395395
E104 - 0.03678726155059875
E074 - 0.030719384916839676
E085 - 0.009436618771733185
E096 - 0.0454398196995327
E018 - 2.466699033143449e-06
E068 - 0.033144228136820386
E118 - 0.006241772604758
E014 - 5.0109013698396154e-06
E053 - 0.00628600991485706
E123 - 0.006493791678705563
E114 - 0.0023797842059324337
E023 - 0.018884004493418094
E089 - 2.8894722636785275e-07
E040 - 0.012315800469888227
E007 - 0.10146572534736964
E030 - 0.042456873622693236
E077 - 0.0006017852471836838
E107 - 0.27261780409586134
E086 - 0.009910349980842281
E008 - 0.010775903234410578
E078 - 0.038324766346906625
E108 - 0.015193983821652823
E095 - 0.12373177931813839
