Pair: H3K27me3_H3K9ac
Median R2: E067 - 0.0007288229353605846
Max R2: E005 - 0.07598432404009481
Min R2: E115 - 2.1585785714428596e-08
All R2 values:
E119 - 0.00033519008731286437
E083 - 1.5725508936137444e-06
E118 - 0.02812703025439023
E108 - 0.0004563106806652062
E128 - 1.5079948850749147e-06
E007 - 0.0275719130990133
E017 - 1.9541164050229654e-06
E027 - 0.01661275884634339
E088 - 0.00166156186507449
E020 - 0.00036864749039022815
E102 - 0.001347263398837506
E115 - 2.1585785714428596e-08
E047 - 0.014330429393699329
E077 - 0.009113623393947945
E125 - 1.164522908103649e-05
E067 - 0.0007288229353605846
E122 - 0.00011625558790340218
E026 - 5.139613759042039e-05
E011 - 3.3713909534438535e-05
E006 - 0.009077123696891065
E016 - 0.00030528754303837946
E001 - 0.01320072814694706
E124 - 0.00015719105558020807
E076 - 0.005435428133726439
E123 - 0.00024577725315755306
E066 - 3.0451547913146193e-05
E103 - 0.030835262300312083
E114 - 0.00012294285555869422
E023 - 0.0005640234063024607
E014 - 0.0003420718747677576
E003 - 0.0008825447247361451
E004 - 0.0024031462468059317
E073 - 0.0023896579167401732
E121 - 0.0004358855801045447
E063 - 0.002490426462411377
E074 - 0.0024769059197842225
E126 - 0.00018985043927977063
E101 - 0.005669031789046319
E116 - 0.0001599399818213998
E111 - 0.03231588547836706
E015 - 0.0004635889166251239
E002 - 0.001880534967881986
E005 - 0.07598432404009481
E025 - 0.00026946555021045704
E052 - 0.00039141010697341105
E117 - 1.0665168963530647e-06
E107 - 0.0009607969641648451
E110 - 0.0036411247914051037
E120 - 6.233372823027938e-05
E072 - 0.0018217261626564119
E127 - 2.9209884289116417e-08
E062 - 0.00507767685922611
E075 - 0.012061524398189194
E068 - 0.0011486732721671666
E008 - 0.006468284582501482
E018 - 0.0007661459561012496
E087 - 2.4567248314344425e-05
E038 - 0.00035878781499232293
E069 - 0.0011112336738857698
E049 - 1.5017813984607997e-06
E086 - 0.003493521301840663
E019 - 0.00012907381875371104
