Pair: H3K36me3_H3K4me3
Median R2: E098 - 0.0002071462517330147
Max R2: E042 - 0.09098028416067283
Min R2: E013 - 5.673068159683936e-08
All R2 values:
E126 - 0.0005008814375000448
E074 - 0.0025236136247770435
E063 - 1.2364850086932222e-05
E121 - 9.495431846129332e-05
E073 - 0.0014038317761958519
E054 - 1.2156106589888971e-05
E043 - 4.85501833957791e-07
E111 - 0.0004140967649700622
E106 - 0.0024799242921947906
E053 - 1.9739023050191484e-05
E044 - 0.002897782031887064
E116 - 0.0045584425547696705
E101 - 5.439793260930692e-05
E024 - 0.0009741411726151838
E033 - 3.9392913177227484e-05
E023 - 2.0979685792843483e-05
E034 - 3.2321371314925074e-06
E004 - 0.008805398058269853
E013 - 5.673068159683936e-08
E003 - 9.533409345729993e-06
E014 - 1.3577364651795598e-05
E110 - 0.019603765974468
E107 - 0.0036667952453270924
E055 - 0.0019517766895545963
E042 - 0.09098028416067283
E117 - 0.0001386098301368044
E100 - 0.00010718725451019928
E052 - 0.0008883122529923515
E045 - 0.0009949186789406372
E075 - 0.0005189012517965441
E062 - 6.156443266291944e-08
E127 - 0.0009865371324677685
E072 - 0.0005236056491477736
E065 - 3.3419704080439594e-05
E120 - 5.277531805114588e-05
E005 - 0.001046380083678744
E012 - 2.1950656103886246e-07
E002 - 0.0014623755328755372
E015 - 6.266401516907827e-05
E025 - 8.266551243107934e-05
E032 - 1.1561197754694774e-07
E022 - 0.012859583636265715
E035 - 4.240162150859206e-05
E018 - 0.0012214881849043069
E008 - 0.0005791645564404702
E090 - 7.526524772760723e-06
E087 - 3.2230936714783276e-05
E038 - 0.0020414849651746447
E097 - 0.0002231984746166038
E080 - 2.403665206507366e-05
E028 - 7.566085353105656e-05
E048 - 0.005701070437249767
E058 - 8.395262416138749e-06
E068 - 0.0002979112471542811
E078 - 0.0007357550918941635
E039 - 0.022437463960549575
E091 - 4.8765375333381655e-06
E086 - 0.0010595216760972415
E029 - 5.1695479426960844e-05
E096 - 0.0006897492109364523
E081 - 0.011755326464534255
E019 - 3.319173796678676e-05
E009 - 7.500412403382839e-07
E069 - 0.0009136398408615687
E079 - 0.0005348181987545608
E049 - 1.2284323728239954e-05
E059 - 0.0030093710199154966
E094 - 0.0031831509344908415
E083 - 0.0038723632529882313
E093 - 7.536414570186167e-07
E084 - 1.3312717066504831e-05
E129 - 0.00017056334544585106
E109 - 0.003929988833165865
E119 - 2.0534421425910665e-05
E095 - 6.0181470063036535e-05
E082 - 2.6524768298341606e-05
E092 - 3.2380751529004215e-06
E085 - 0.0001222983127990851
E108 - 0.0002527346855308865
E118 - 1.220976347560132e-05
E128 - 0.000842868489516313
E050 - 3.0072568573125125e-06
E047 - 0.00036236216839180546
E115 - 0.000959630535142808
E102 - 0.00030170669468421174
E057 - 0.00013825381098842016
E040 - 0.007552073665774706
E112 - 0.0002542203834198231
E105 - 0.00018712856534275346
E122 - 1.0924695378222715e-05
E070 - 9.18996252186055e-06
E067 - 0.0011722960479947364
E125 - 5.1909192065213716e-05
E077 - 5.146522867094383e-05
E017 - 7.112217693461265e-05
E007 - 0.005749388263970312
E010 - 3.493930362608033e-05
E088 - 0.003243659638518581
E020 - 9.883168128121955e-05
E037 - 0.0018799757623922941
E098 - 0.0002071462517330147
E027 - 0.00010515099641383863
E030 - 1.89247410002924e-05
E071 - 0.0002021817851701746
E066 - 3.3086662083459117e-06
E123 - 0.0015158008833437986
E076 - 0.0031158543636512492
E061 - 5.651111340343462e-05
E124 - 8.383335196071595e-05
E114 - 0.007995782925630301
E103 - 0.0017378115947715989
E051 - 1.8261963829924177e-05
E046 - 2.7143511065808035e-05
E113 - 0.01810913380894119
E104 - 0.009963174112947226
E056 - 0.005618478431808405
E041 - 0.01309099881577458
E021 - 0.001862050775818802
E036 - 0.000122212502482677
E089 - 1.178585136907273e-05
E026 - 0.00018460577293522018
E031 - 0.008913142657167694
E099 - 0.0034710705738866254
E001 - 0.0007113286716947664
E016 - 2.0296188947388494e-05
E006 - 0.0031413137580267314
E011 - 0.0015389967906905833
