Pair: H3K9me3_H3K9ac
Median R2: E114 - 0.0003441199008076268
Max R2: E005 - 0.04706967611668822
Min R2: E125 - 6.991955012747297e-07
All R2 values:
E003 - 0.00011327141849393207
E073 - 0.0009044566427169887
E103 - 0.005148120007792967
E127 - 0.0002673802440301687
E027 - 0.0007149638562000682
E110 - 0.001073532223161644
E128 - 3.2195555103919915e-05
E047 - 0.0014246882893801383
E124 - 0.00020039052875131524
E063 - 2.710804443317727e-05
E038 - 1.007682535503207e-05
E075 - 0.002245963868952816
E005 - 0.04706967611668822
E116 - 1.0913599179041e-05
E066 - 0.00016193520912355375
E016 - 0.0001987540436723112
E121 - 0.0003623686447929986
E119 - 6.339029412161246e-05
E069 - 0.0001377088897134282
E019 - 7.590167157778271e-05
E076 - 0.004906255837083151
E006 - 0.0063692490648702416
E088 - 2.317800906048717e-05
E115 - 0.0001374319848433947
E015 - 7.105249115701984e-05
E122 - 0.000716045753178074
E052 - 0.0006564456823916487
E087 - 0.0003879639846542382
E026 - 5.9467850604955075e-05
E111 - 0.000843672561653519
E126 - 0.00010970599682624815
E011 - 0.00011466794661574298
E102 - 0.00036604267480466746
E072 - 1.5974415363162464e-05
E002 - 0.0008645370258788532
E083 - 0.0007232613463933335
E025 - 0.0006193945233159415
E062 - 0.00027391722174652244
E125 - 6.991955012747297e-07
E101 - 0.00012166478754460641
E001 - 1.615842996638417e-05
E049 - 0.00046029472299102814
E017 - 0.0003769665285809909
E120 - 0.0006882774328159647
E067 - 0.00048111519589688623
E117 - 8.551955405589062e-05
E020 - 0.00022141383190943387
E004 - 0.0006513062952565596
E074 - 0.00014643993388641086
E018 - 0.0006237788081097095
E068 - 2.2439672433538504e-06
E118 - 0.0012173518345820478
E014 - 0.0002128875060060098
E123 - 0.00038586229390968896
E114 - 0.0003441199008076268
E023 - 0.0005419466030235354
E007 - 0.04125898038745679
E077 - 5.553034435423765e-05
E107 - 9.910281862590686e-05
E086 - 0.0014309967098241616
E008 - 0.001801457625881131
E108 - 4.6523574959045355e-05
