Pair: H3K4me3_H3K27ac
Median R2: E127 - 0.24591628466643445
Max R2: E037 - 0.5667987744374152
Min R2: E021 - 0.005533420222162078
All R2 values:
E084 - 0.20738050071418956
E097 - 0.08195454531917212
E019 - 0.17636300466900834
E069 - 0.2282638305921184
E119 - 0.10934294406445433
E098 - 0.2554585295744761
E016 - 0.13640311045887488
E121 - 0.09993110329840538
E066 - 0.3417938934858631
E116 - 0.3008209760917906
E021 - 0.005533420222162078
E042 - 0.5294873851308759
E005 - 0.145199029326317
E032 - 0.13747767686737977
E105 - 0.42801973369469903
E075 - 0.34238200218554304
E087 - 0.37125271092718426
E079 - 0.306629350485377
E109 - 0.22020202600307215
E094 - 0.17486813077019492
E015 - 0.16885467080187977
E122 - 0.1286565007408793
E115 - 0.19989621626070464
E065 - 0.11295696263762611
E022 - 0.18228588520276157
E041 - 0.4360399660612383
E006 - 0.011864410950544801
E076 - 0.4052710196948732
E106 - 0.2921391092276955
E091 - 0.18026136513756996
E128 - 0.2873353460837319
E058 - 0.3501500518382923
E127 - 0.24591628466643445
E103 - 0.25219862756615763
E073 - 0.33272734782559177
E034 - 0.21275219507444454
E003 - 0.19838597143408554
E044 - 0.23521011068953224
E038 - 0.44244427473753556
E048 - 0.4382128622554612
E092 - 0.32408947894620643
E113 - 0.23066377157972096
E063 - 0.2669597928247076
E124 - 0.2601588845427434
E013 - 0.1037021881946808
E100 - 0.48124589987987854
E037 - 0.5667987744374152
E047 - 0.46116328554905917
E118 - 0.20230909934893815
E068 - 0.30813681702319395
E096 - 0.38237342168845956
E085 - 0.2687903152165343
E074 - 0.22918048067773467
E104 - 0.25764293850300013
E043 - 0.28116164367369867
E004 - 0.1504942201474594
E117 - 0.3188905172717532
E067 - 0.22877407938849637
E020 - 0.1926409034571982
E017 - 0.24457936472506092
E050 - 0.3493659859626841
E120 - 0.06451383836036018
E099 - 0.08890700158530296
E095 - 0.431608075881616
E108 - 0.2516138399644081
E078 - 0.2930810297969213
E008 - 0.046352571657670594
E040 - 0.4497889108994332
E007 - 0.14031854746736594
E089 - 0.265084948121307
E114 - 0.23646519335168326
E014 - 0.15896643408584565
E123 - 0.4606700368151849
E059 - 0.19278739253892152
E129 - 0.1076992615198179
E090 - 0.3325638221924131
E029 - 0.1864494133185549
E045 - 0.3881104968153477
E072 - 0.17877072120870086
E102 - 0.326815818605925
E056 - 0.4440384663813438
E126 - 0.18456349730141386
E011 - 0.026762287593044887
E026 - 0.08352940676245035
E111 - 0.24482520624743564
E061 - 0.4734825569026898
E093 - 0.14330942473115615
E049 - 0.1382366410261716
E080 - 0.18951095111209593
E039 - 0.4702648051752193
E046 - 0.26354629563482046
E101 - 0.29867016310777894
E071 - 0.4909836275908911
E125 - 0.17273185150248682
E055 - 0.4548705096091551
E012 - 0.08399445525006
E062 - 0.3361161896895889
E112 - 0.29213456296641704
