Pair: H3K4me3_H3K9me3
Median R2: E027 - 0.00030726667510838634
Max R2: E083 - 0.0805123393418774
Min R2: E128 - 4.115361478262969e-07
All R2 values:
E084 - 8.668806480349733e-05
E097 - 0.00031996219071572796
E019 - 0.001964484778816611
E069 - 0.0009298609888332976
E119 - 3.911769516440344e-05
E098 - 0.0013652818717637683
E016 - 0.0006519636725504929
E121 - 1.6231123582621798e-05
E051 - 0.00017575117368884285
E066 - 0.00385798190305664
E116 - 0.0017511385343662589
E021 - 9.843368297202115e-05
E042 - 0.0004401740812012278
E005 - 0.002992114499958287
E032 - 9.800749357069538e-05
E105 - 2.9942104696201177e-05
E075 - 0.001994198795634561
E087 - 0.00019717894405524294
E009 - 0.0001041191934540997
E079 - 0.0009594854866870062
E109 - 0.01375358000032556
E094 - 0.01821799925938805
E015 - 0.0005378919349482425
E052 - 6.531537436016421e-06
E122 - 0.00040317781760168536
E115 - 7.864760689924033e-06
E065 - 0.0001863274182766217
E022 - 0.003936951977450254
E088 - 0.008127660385433777
E041 - 0.00016959016093431867
E006 - 9.152864903816393e-05
E031 - 0.002244997242801805
E076 - 0.007905648159346801
E106 - 0.0037907400100751776
E082 - 6.077246147662141e-05
E028 - 0.0004459661004886373
E091 - 0.00010189754548362018
E128 - 4.115361478262969e-07
E058 - 2.3692352837612063e-05
E027 - 0.00030726667510838634
E110 - 0.020239954931102977
E127 - 2.0103182432951172e-05
E057 - 8.549929807033507e-06
E010 - 0.0003541251676294488
E103 - 0.0006223257462991683
E073 - 0.001369401313218943
E034 - 1.3585254008852132e-05
E003 - 8.89514082402787e-06
E044 - 9.26732096269145e-05
E038 - 0.002273812328075886
E081 - 0.06984139630830677
E048 - 0.007323260486369887
E092 - 5.187638437709197e-07
E024 - 0.0006861227894743305
E113 - 0.03898735138750642
E063 - 0.0021097666724538833
E054 - 4.909539941444496e-05
E124 - 0.0006650173389946001
E013 - 0.00011705268986494932
E070 - 7.610634864985144e-06
E100 - 3.7052635413203916e-06
E037 - 0.004314081342287723
E047 - 2.916042385747719e-05
E118 - 0.0009873224509614476
E068 - 0.00045178446260996097
E018 - 0.0011818859227408218
E096 - 0.005099936737635979
E085 - 6.7987800592694825e-06
E033 - 0.0005646419734215424
E074 - 0.005883141217050358
E104 - 0.00018641255089546505
E043 - 0.00017313755287573507
E004 - 0.005827128799924086
E117 - 0.0002418861650531623
E067 - 0.0011218026856099073
E020 - 0.0016669335522524475
E017 - 0.00030129259606670455
E050 - 1.3121178463748606e-06
E120 - 0.000295348086816527
E099 - 0.0011027160720213924
E095 - 4.1149260837758384e-05
E108 - 0.00036630729491626823
E078 - 0.005400404145682103
E008 - 0.0002876503243366413
E086 - 0.0009903669481382549
E030 - 0.00024349517678101673
E107 - 0.0037758454203640213
E077 - 0.0035288060155986845
E040 - 0.007272668162483398
E007 - 0.005523240261710027
E089 - 7.46047751490897e-05
E114 - 9.876635426175895e-06
E023 - 2.5553967237801345e-06
E014 - 0.003560951335474405
E123 - 0.00015585209275370548
E053 - 1.9428616938821364e-05
E059 - 0.0003414708431367375
E129 - 0.00032547519757186727
E090 - 9.160513034112139e-05
E029 - 5.439686195451987e-05
E083 - 0.0805123393418774
E002 - 0.003930824676643296
E045 - 0.0004661264439045354
E072 - 0.000720794545853054
E102 - 0.0001300921547631173
E035 - 3.83368606087231e-05
E056 - 4.235928493301344e-06
E126 - 0.0004303063580007871
E011 - 0.01888226245716873
E026 - 7.664985588762274e-05
E111 - 6.115342425783155e-07
E061 - 1.8127790959443502e-06
E093 - 0.0008188907829472791
E049 - 0.0002108986240645372
E080 - 3.623042101774665e-06
E039 - 0.0002032841229061555
E001 - 0.0037006887600813387
E046 - 5.2087281176671496e-05
E101 - 8.382837603515547e-06
E071 - 0.00026806376029131496
E036 - 0.0012682808346707874
E125 - 0.0001297148377957802
E055 - 1.137137046436365e-05
E012 - 0.00021409002846473069
E025 - 2.4046297700253128e-05
E062 - 4.425056157053575e-07
E112 - 0.0013433406101225343
