Pair: H3K36me3_H3K9ac
Median R2: E014 - 0.0016337863631059601
Max R2: E007 - 0.03546779465376393
Min R2: E124 - 6.28595839158308e-07
All R2 values:
E126 - 0.0002576451791641565
E074 - 0.008614404432356837
E063 - 0.0028940431581686576
E121 - 0.0002721145745721021
E073 - 0.012722018142633962
E111 - 0.010939057221282633
E116 - 0.0004358460584336088
E101 - 0.0022149813169481947
E023 - 0.0002188901670515664
E004 - 0.002713302947950025
E003 - 0.0022575009466114793
E014 - 0.0016337863631059601
E110 - 0.0073291900065961535
E107 - 0.0037105521931659613
E117 - 5.9997269815204035e-05
E052 - 0.0006553213147100223
E075 - 0.004303349171401294
E062 - 0.005081379072768399
E127 - 0.0007658243069336157
E072 - 0.0069760583287354905
E120 - 0.0005828066783429842
E005 - 0.03294889156797742
E002 - 0.005819187855939045
E015 - 0.0006263056596913508
E025 - 0.0005893260676064216
E018 - 0.009061499686355279
E008 - 0.011954694171206648
E087 - 0.0006361167068590357
E038 - 0.0023989596935513058
E068 - 0.0050517610878572095
E086 - 0.002293474516642302
E019 - 0.0003485528997131393
E069 - 0.009300084848436918
E049 - 0.0006875557718719616
E083 - 1.7467339310406338e-05
E119 - 0.0005714345393624809
E108 - 0.000711591460468175
E118 - 0.00041018178964569163
E128 - 0.0008032916340194873
E047 - 0.008707223337582226
E115 - 0.0007036553956113467
E102 - 0.000707158976492428
E122 - 3.11445269628452e-05
E067 - 0.010500407125604072
E125 - 0.0001485548554361893
E077 - 0.0032549637906573725
E017 - 0.001152342727790412
E007 - 0.03546779465376393
E088 - 0.006094941410016874
E020 - 0.0007774802041117246
E027 - 0.017455708069046283
E066 - 0.000717687518676402
E123 - 0.0007976381318356429
E076 - 0.010294597163044705
E124 - 6.28595839158308e-07
E114 - 0.014072278233574043
E103 - 0.019698839856320927
E026 - 0.0008343722439936307
E001 - 3.136152083871302e-05
E016 - 0.0002463140800067487
E006 - 0.007969427451919753
E011 - 0.0005684163686388022
