Pair: H3K4me3_H3K27me3
Median R2: E069 - 0.0012148424598822372
Max R2: E118 - 0.03515797079173055
Min R2: E009 - 1.2242679314766747e-08
All R2 values:
E084 - 0.00077280412444658
E097 - 1.0977907497600192e-05
E019 - 0.0030259721924646987
E069 - 0.0012148424598822372
E119 - 0.0009162040137785654
E098 - 4.15894587172394e-05
E016 - 0.0037500855028763658
E121 - 3.9019237451864974e-05
E051 - 9.864611323751049e-05
E066 - 3.334518975739442e-05
E116 - 0.0003010433797875356
E021 - 0.000414863818323119
E042 - 5.98208214179774e-05
E005 - 0.0063068460895767675
E032 - 5.388788805960054e-06
E105 - 0.0002165063369683473
E075 - 0.005130013099034714
E087 - 0.00015398231711638566
E009 - 1.2242679314766747e-08
E079 - 0.001143674742906775
E109 - 0.005120274099985833
E094 - 0.010264958730374918
E015 - 0.007613792246394024
E052 - 6.479683449167606e-05
E122 - 1.5473038437963105e-05
E115 - 5.639833453729981e-05
E065 - 0.0023814633766126025
E022 - 0.0025942848111426553
E088 - 0.000492515988608444
E041 - 2.7232038243507617e-05
E006 - 0.00021019973306612982
E031 - 0.022606772125743135
E076 - 0.007741858545139757
E106 - 0.007328940008628049
E082 - 0.002644092117341179
E028 - 5.775372896577036e-05
E091 - 0.0016893981738328456
E128 - 8.071949117338661e-06
E058 - 0.007210810852921856
E027 - 0.0010660426004073242
E110 - 0.009781606273455812
E127 - 0.00047705999747982286
E057 - 0.015376737336680546
E010 - 4.65720035295325e-05
E103 - 0.005211760089597228
E073 - 0.0017769039715966883
E034 - 0.0011056214916158602
E003 - 0.0022720081994246355
E044 - 0.00028147190876237627
E038 - 0.0014194280454612462
E081 - 0.0028814825528018506
E048 - 0.0044989088037091784
E092 - 0.002770359931278832
E024 - 0.005405961213618471
E113 - 0.02529129261105456
E063 - 0.0006829244996717776
E054 - 0.00028998459712725744
E124 - 0.0008507297339195308
E013 - 0.0016286862800254376
E070 - 0.014763534366553865
E100 - 0.00010042734064275027
E037 - 0.0017180152162867834
E047 - 0.0001136524874489897
E118 - 0.03515797079173055
E068 - 0.0007716127119890004
E018 - 0.006112944065632675
E096 - 0.001882142057949343
E085 - 0.001552217061614125
E033 - 0.0033379900270137375
E074 - 0.0033387298964627776
E104 - 0.0005600273107089215
E043 - 8.415924346305559e-08
E004 - 0.005255603384504037
E117 - 8.8614703891432e-06
E067 - 0.0008481740531055548
E020 - 0.003769167904536741
E017 - 3.7495437696932754e-06
E050 - 0.0003084919256320928
E120 - 0.0001251673722505453
E099 - 0.0032544670382222973
E095 - 5.331645090089765e-06
E108 - 0.0009015698917806958
E078 - 0.0043638930646017204
E008 - 0.0015801069983418792
E086 - 0.002061869356196011
E030 - 9.388979070512615e-05
E107 - 0.005335930772642716
E077 - 0.0017516960871100107
E040 - 0.0033427583470315714
E007 - 0.008075707928765996
E089 - 0.0014677876121030886
E114 - 0.0001274455121684781
E023 - 0.00030913778745012
E014 - 0.002165256622314371
E123 - 0.00019217506013124996
E053 - 0.0008878418128066556
E059 - 0.005511185035211863
E129 - 1.6439218547881218e-05
E090 - 0.0015174474541184146
E029 - 4.185039592508044e-05
E083 - 0.00046076459092159183
E002 - 0.00426154393951117
E045 - 0.0015146231884959338
E072 - 0.0017067373118623275
E102 - 0.0016676563899585828
E035 - 1.6583400226699574e-05
E056 - 0.0066971827972901465
E126 - 1.6303730149047624e-05
E011 - 0.0005908323097041368
E026 - 0.00011103676840895638
E111 - 0.0051650683513947415
E061 - 0.01068018647964275
E093 - 0.0008646270964777214
E049 - 7.353175179236615e-05
E080 - 0.0009484688671520525
E039 - 0.0001582388365576337
E001 - 0.012156416324964225
E046 - 7.321367451185168e-07
E101 - 0.0012335200313707828
E071 - 0.0025341469649030612
E036 - 6.5899463099095e-05
E125 - 3.203498262882576e-06
E055 - 0.004082309884776869
E012 - 0.002455057886790346
E025 - 5.2688221670926794e-05
E062 - 0.002561196793068765
E112 - 0.001624512524796562
