Pair: H3K9ac_H3K9me3
Median R2: E114 - 0.0003441199008062945
Max R2: E005 - 0.047069676116688774
Min R2: E125 - 6.991955011637074e-07
All R2 values:
E011 - 0.00011466794661618707
E062 - 0.0002739172217472996
E008 - 0.0018014576258823523
E121 - 0.00036236864479344266
E069 - 0.00013770888971376127
E003 - 0.00011327141849626354
E117 - 8.55195540557796e-05
E027 - 0.0007149638561997351
E108 - 4.6523574959045355e-05
E103 - 0.005148120007793522
E086 - 0.0014309967098238285
E038 - 1.007682535447696e-05
E052 - 0.0006564456823919818
E111 - 0.0008436725616525198
E127 - 0.00026738024402905847
E005 - 0.047069676116688774
E017 - 0.0003769665285809909
E076 - 0.004906255837083151
E063 - 2.7108044431956024e-05
E002 - 0.000864537025877965
E120 - 0.0006882774328149655
E068 - 2.2439672440199843e-06
E116 - 1.0913599179929179e-05
E026 - 5.946785060473303e-05
E047 - 0.0014246882893809154
E020 - 0.0002214138319091008
E102 - 0.00036604267480555563
E087 - 0.00038796398465545945
E110 - 0.001073532223161866
E004 - 0.0006513062952566706
E126 - 0.00010970599682702531
E016 - 0.00019875404367419858
E077 - 5.553034435512583e-05
E018 - 0.0006237788081082662
E072 - 1.597441536205224e-05
E123 - 0.00038586229390868976
E001 - 1.6158429965273946e-05
E128 - 3.219555510380889e-05
E115 - 0.00013743198484184038
E107 - 9.910281862524073e-05
E025 - 0.0006193945233149423
E049 - 0.00046029472299158325
E101 - 0.0001216647875450505
E023 - 0.0005419466030223141
E118 - 0.001217351834582825
E066 - 0.0001619352091237758
E125 - 6.991955011637074e-07
E007 - 0.041258980387457456
E074 - 0.00014643993388785415
E015 - 7.105249115602064e-05
E073 - 0.0009044566427170997
E019 - 7.590167157811578e-05
E122 - 0.0007160457531778519
E114 - 0.0003441199008062945
E088 - 2.3178009060820237e-05
E083 - 0.0007232613463937776
E119 - 6.339029412261166e-05
E067 - 0.00048111519589699725
E006 - 0.0063692490648701305
E124 - 0.0002003905287525365
E075 - 0.002245963868953482
E014 - 0.000212887506007009
