Pair: H3K9me3_H3K36me3
Median R2: E120 - 0.0028000849301751396
Max R2: E022 - 0.13386038672024358
Min R2: E013 - 7.567678439457382e-08
All R2 values:
E003 - 0.009725026972821738
E044 - 0.0001514952676193726
E073 - 0.008255164095986145
E103 - 0.002479252534251186
E034 - 0.0004024561433971785
E057 - 5.614434606060481e-05
E127 - 6.318553280337813e-05
E010 - 0.04340815180866231
E027 - 0.0006816150023025713
E110 - 0.02369381000037607
E058 - 0.0005743628819716573
E128 - 0.003709839417534
E091 - 0.00028056667511788813
E028 - 0.0019761222877415774
E082 - 0.004899665605158754
E047 - 0.010905447548188008
E100 - 0.017039039357556796
E070 - 0.006434087271898203
E037 - 0.011631622830603927
E124 - 3.785748643680975e-06
E054 - 0.006248585242151994
E013 - 7.567678439457382e-08
E024 - 0.006786903036158143
E063 - 2.5853144298704223e-06
E113 - 0.010373337788165182
E092 - 0.0003530634669917099
E048 - 0.018224722119197234
E081 - 0.014687063159395608
E038 - 0.010009959776588917
E032 - 0.00012711572926538128
E075 - 0.002570172863684883
E105 - 0.0036275510121498433
E042 - 0.0006525663248260205
E005 - 0.017720715414164756
E116 - 0.011186728406473168
E066 - 0.00031502729895693804
E021 - 0.03593579068952213
E016 - 0.0004028193015425119
E051 - 0.00236485468560943
E121 - 0.0019328735679718934
E098 - 0.041547083644376204
E119 - 0.0009183727587572799
E069 - 0.007024319805769896
E019 - 0.00036278516589405285
E097 - 0.0166624451695615
E084 - 0.00022519865846604148
E031 - 0.01968704285016909
E106 - 0.002273717389678964
E076 - 0.011088141641056204
E041 - 0.00014736251790192778
E006 - 0.002697557701878739
E088 - 0.008313878947182829
E065 - 0.023428729709438323
E115 - 0.0002780700725935059
E022 - 0.13386038672024358
E015 - 0.0003475130844532437
E122 - 7.62413700561293e-06
E052 - 0.002702336484948775
E094 - 0.03223688740204156
E109 - 0.0038858004903270515
E079 - 0.02316598593827679
E009 - 0.03617379678532473
E087 - 0.018229498629613206
E026 - 1.5912448710908578e-06
E061 - 9.187833392609868e-05
E111 - 0.0001911470017800232
E126 - 0.009046474950893613
E056 - 0.000726288466148195
E011 - 0.007768847469366236
E102 - 8.872213193888978e-05
E072 - 0.004192133108898433
E035 - 0.0004185110259777858
E002 - 0.03719637422771316
E045 - 0.002042915937062073
E083 - 0.02464008986968469
E029 - 0.00022717757892998236
E090 - 0.0002082287513672787
E129 - 0.0001964741347038057
E059 - 0.0577746066914292
E025 - 0.0002924182090363603
E112 - 0.05033209598363564
E062 - 5.888557478783696e-05
E055 - 0.002891062269297473
E125 - 0.001960693889049847
E012 - 0.017019197869505676
E071 - 0.0019729147956504267
E101 - 3.243104760164428e-05
E036 - 0.0005839237010407672
E001 - 0.029646957106502225
E046 - 0.000667058067177928
E039 - 0.0011877368537692723
E080 - 0.0001502648464981604
E049 - 0.000494972679551009
E093 - 0.002862332927295652
E099 - 0.004853119944346562
E017 - 5.540417501614936e-05
E120 - 0.0028000849301751396
E050 - 0.00225639866601679
E067 - 0.013410825207147536
E117 - 0.009131940714008913
E020 - 0.0007103208515845116
E043 - 7.806608604077336e-05
E004 - 0.08700570801146734
E033 - 1.2205304776524706e-05
E104 - 0.014773729790676926
E074 - 0.011470876021381415
E085 - 0.003747584800100512
E096 - 0.011942359389037538
E018 - 0.0068227989152264135
E068 - 0.001581284420757445
E118 - 0.0036283472023014296
E014 - 6.122610795777916e-05
E053 - 0.00580195650764137
E123 - 0.006615596551743486
E114 - 0.005754462990565368
E023 - 0.0002437030298406695
E089 - 0.00026398621587486737
E040 - 0.018003572011206614
E007 - 0.07097248359396346
E030 - 5.811198552407859e-05
E077 - 6.89451453582679e-05
E107 - 0.04134054119327801
E086 - 0.03216367770278772
E008 - 0.007810934612562881
E078 - 0.000403912849952337
E108 - 0.0006756286305988901
E095 - 0.0033653756620357633
