Pair: H3K27me3_H3K4me1
Median R2: E108 - 0.008308088497881005
Max R2: E111 - 0.15543600574507266
Min R2: E117 - 2.284454321599405e-06
All R2 values:
E129 - 6.2236088658185196e-06
E119 - 0.0007869163753223551
E109 - 0.010604186503828661
E084 - 0.0026738105890452557
E093 - 0.0033468407899069907
E083 - 0.0004365631563184591
E094 - 0.05084119511760987
E118 - 0.007513926262136539
E108 - 0.008308088497881005
E128 - 0.0005356102041165212
E085 - 0.004985187163372373
E092 - 0.016679027971020277
E082 - 0.011843506870799825
E095 - 0.009350590465137865
E010 - 0.0029652066303582636
E007 - 0.055310120144968056
E017 - 0.0010515062510685347
E098 - 0.003236951493810869
E030 - 5.6481930571505856e-05
E027 - 0.0016420513167288986
E088 - 0.006966748207191453
E037 - 0.0004292788253343893
E020 - 0.012357625063054822
E105 - 0.023380925684760245
E112 - 0.016728524483500484
E040 - 0.0023081200935870516
E057 - 0.008945906808428328
E102 - 0.009583401464383301
E115 - 0.00015654577731938346
E047 - 3.213103238586257e-05
E050 - 0.004514125079262521
E077 - 0.023603377498156997
E125 - 0.0013655816777892182
E067 - 0.004903264212935854
E070 - 0.02077393129393812
E122 - 6.346517843980326e-05
E031 - 8.134681435656432e-05
E026 - 0.00022575923348810978
E099 - 0.020364559267993076
E036 - 0.0003775601598111633
E021 - 0.03760540664899881
E089 - 0.045404035211043525
E011 - 0.006017064124674731
E006 - 0.011641843643504957
E016 - 0.007282646034282081
E001 - 0.0052918958004676275
E124 - 0.0028796681706829697
E061 - 0.0201499254203773
E076 - 0.008738385042153296
E123 - 8.972965195452876e-05
E066 - 0.0003279472700907782
E071 - 0.009279501623821407
E041 - 0.0009199558281060005
E056 - 0.0652666714457133
E104 - 2.3832238517318416e-05
E113 - 0.017469794284442952
E046 - 0.004525389835583149
E051 - 0.0022781800835848243
E103 - 0.013767199187483148
E114 - 5.410019766105556e-05
E034 - 0.012097437654901677
E023 - 0.0003624437838792849
E033 - 0.016082306945352176
E024 - 0.042495504825522
E014 - 0.012222944811380199
E003 - 0.03256003745972025
E013 - 0.002987817554307881
E004 - 0.01786595224245191
E073 - 0.013863072258903486
E121 - 2.1903068167183903e-05
E063 - 0.010400050448031828
E074 - 0.010497959432750226
E126 - 9.730839105448474e-05
E101 - 0.02593215673843252
E116 - 0.00021450835989422767
E044 - 0.004914207351142785
E053 - 0.010426818835145513
E106 - 0.0500070173215329
E111 - 0.15543600574507266
E043 - 0.0006056737143640412
E054 - 0.012648673515355924
E015 - 0.010463136020932184
E002 - 0.010981165693848882
E012 - 0.025387651850875104
E005 - 0.031051302744808273
E035 - 0.0005953414457998685
E022 - 0.05104991807667414
E032 - 0.0020139521719864106
E025 - 6.452173460735899e-06
E045 - 0.01128411376626337
E052 - 0.00010952898415617085
E100 - 0.012866604171645868
E117 - 2.284454321599405e-06
E042 - 0.0010830892607947007
E055 - 0.01635875309852408
E107 - 0.006356339030944458
E110 - 0.016461332206258672
E120 - 0.0007299890910523743
E065 - 0.02031598529151679
E072 - 0.007117848670830096
E127 - 0.00014217832175222878
E062 - 0.024650892833107396
E075 - 0.039800670762601076
E058 - 0.013217170736847805
E048 - 0.004558881491407596
E078 - 0.029889734016884106
E068 - 0.007690826448509713
E008 - 0.03925167799957552
E018 - 0.00912510031585212
E080 - 0.015106032222491517
E097 - 0.004803757331742431
E028 - 0.0013448929144276311
E087 - 0.0005913255552186802
E090 - 0.016809664915464095
E038 - 0.001958241843693198
E079 - 0.023292023344706925
E069 - 0.007642863668584798
E059 - 0.13287692598262746
E049 - 0.00010543964130504957
E029 - 0.0014938599664658936
E081 - 0.01641747434760421
E096 - 0.022887127897872173
E039 - 0.00047890882176626626
E086 - 0.02863834399150378
E091 - 0.0537822866094837
E009 - 0.008592542726695518
E019 - 0.011807139220666563
