Pair: H3K4me1_H3K9me3
Median R2: E043 - 0.0007797318164731726
Max R2: E094 - 0.05295043316031822
Min R2: E128 - 9.381211085734975e-08
All R2 values:
E095 - 0.0011681740742902624
E108 - 8.052139766290267e-06
E078 - 0.0005696566172026518
E086 - 0.011251584944644732
E008 - 0.0023757178808749835
E030 - 0.0007247213975207778
E107 - 0.0005010010145912736
E077 - 0.000475323109850212
E089 - 0.0005964277770622584
E040 - 9.275484822335311e-05
E007 - 0.024998963998599244
E114 - 0.00013565454003994226
E023 - 0.001493004812820553
E014 - 0.001406955065119453
E123 - 2.477149428692371e-06
E053 - 7.104892804110641e-05
E118 - 0.005370384446383936
E068 - 5.59041639522917e-05
E096 - 0.03779740223941164
E018 - 0.0015005094331042024
E085 - 0.0014385263883402999
E033 - 0.00030105999535512407
E074 - 0.0012661094898810399
E104 - 0.003415087495897806
E043 - 0.0007797318164731726
E004 - 0.013817913466982357
E117 - 0.001598450697402387
E067 - 0.002951366569935443
E020 - 0.0011850108420005112
E099 - 0.00030036020981705214
E017 - 0.0006755957390430778
E050 - 0.0008615563913652036
E120 - 0.0004687960806307734
E093 - 0.0065532025092136514
E080 - 0.0001302971988113022
E049 - 0.0029372403178892226
E039 - 2.8119450534713764e-07
E001 - 9.892060196270425e-05
E046 - 5.7723997515246595e-06
E101 - 0.0008480551800752467
E071 - 0.00014864879409004494
E036 - 1.8880122421904844e-05
E125 - 0.0006466129725390957
E055 - 0.000258240956243716
E012 - 0.0005335862382828127
E025 - 0.0033738550433267678
E062 - 5.7130692291962326e-05
E112 - 0.010291825923020026
E090 - 0.00026302507067232916
E059 - 0.028795424389223112
E129 - 0.0013917454925916894
E029 - 0.000309608822421259
E083 - 0.00024533486665678783
E002 - 0.003257804113382168
E045 - 0.0024991680419792495
E072 - 0.00039369230146091283
E102 - 9.387684804096352e-05
E035 - 0.000551424566922587
E056 - 9.646386621708913e-07
E126 - 8.110626866875137e-05
E011 - 0.0010478473049769788
E026 - 0.0011476622656390045
E111 - 0.00016298873703102235
E061 - 0.0009143209882263026
E009 - 0.00206475224467928
E087 - 2.7088568544053615e-05
E079 - 0.029564881314408265
E109 - 0.000372091508043626
E094 - 0.05295043316031822
E015 - 0.0009110998568993001
E052 - 0.0014081515834678537
E122 - 0.0018808535900367573
E115 - 0.0001959511366811384
E065 - 0.012761072754818081
E022 - 0.05254874888180905
E041 - 9.138088728743998e-05
E006 - 0.00039121491890270477
E088 - 0.00016096698376100171
E031 - 0.00033637608358250137
E076 - 0.0022636837832348267
E106 - 0.0053374529564694795
E084 - 9.408839182456497e-05
E019 - 0.0007703882098039072
E097 - 0.02123118755381237
E069 - 0.001329225794785338
E119 - 0.0008471797678082371
E016 - 0.0017731952875740253
E121 - 4.756024562846406e-06
E051 - 0.0009583320588698596
E098 - 0.022458894922880113
E066 - 0.0011417211119507664
E116 - 0.0034105262073272913
E021 - 0.01886115263647825
E042 - 0.00020521932928163622
E005 - 0.009548983985944504
E032 - 3.861496302259848e-05
E105 - 0.003776007590728825
E075 - 0.004078897922332292
E038 - 0.0012082047974593113
E048 - 0.0011757763792934472
E081 - 0.0003913339175078967
E092 - 0.0001377491865585112
E024 - 0.0005040960018604101
E113 - 0.022245243851176322
E063 - 0.00014565122781073914
E054 - 0.000948043589209191
E124 - 0.0006806789459674611
E013 - 0.0012921880230454263
E070 - 7.709956453461064e-05
E100 - 0.003787263027930754
E037 - 5.6189875534684575e-06
E047 - 8.991769703481367e-06
E082 - 4.763066097501767e-05
E028 - 0.004141128362043722
E128 - 9.381211085734975e-08
E058 - 0.0009120372810575983
E091 - 0.0016429934673233282
E027 - 3.283676914234146e-05
E110 - 0.0015873015257770184
E127 - 0.0011138486251921487
E057 - 0.0004578537380744985
E010 - 0.0003527261581504071
E103 - 0.0006885308182765781
E073 - 0.0043725078566245745
E034 - 3.48808466865691e-05
E003 - 1.5906304933199777e-05
E044 - 0.00013837108715375468
