Pair: H3K4me1_H3K36me3
Median R2: E116 - 0.008845598560689227
Max R2: E022 - 0.15843108725182675
Min R2: E124 - 3.728464582786195e-05
All R2 values:
E095 - 0.02201779926323999
E108 - 0.01014514492911911
E078 - 0.012660397947145463
E086 - 0.03561837267993806
E008 - 0.025858945597321825
E030 - 0.0005666078690212961
E107 - 0.010876255384657196
E077 - 0.007967330174042275
E089 - 0.0033120686899427154
E040 - 0.017053191384623245
E007 - 0.06467807751600874
E114 - 0.02443209674641622
E023 - 0.002986698548587796
E014 - 0.0010876479213300927
E123 - 0.016928687299461953
E053 - 0.004303168996477202
E118 - 0.005902844875554147
E068 - 0.021202106993397085
E096 - 0.024518599641256023
E018 - 0.0004866489315358269
E085 - 0.012926096271523524
E033 - 0.008772070553424993
E074 - 0.021817344315463783
E104 - 0.019979009030555384
E043 - 0.004737859850375115
E004 - 0.06707151760951391
E117 - 0.006548312767117648
E067 - 0.03072533936230215
E020 - 0.0032950841171320855
E099 - 0.017513322279722132
E017 - 0.010052724055451434
E050 - 0.0015387139624217783
E120 - 0.02605962939089279
E093 - 0.007734676738305857
E080 - 0.0024607396622976507
E049 - 0.0030037292940663374
E039 - 0.008083384973866625
E001 - 0.011203331034876585
E046 - 0.0014149822738889206
E101 - 0.0072120770174907145
E071 - 0.01370781009486155
E036 - 0.004221451293883405
E125 - 0.004947351762593422
E055 - 0.03887043342790897
E012 - 0.0003186329135790311
E025 - 0.003290921894279264
E062 - 0.01921573433750956
E112 - 0.014974593775540002
E090 - 0.005558832020989168
E059 - 0.15508137238571817
E129 - 0.0033208358442725627
E029 - 8.838969538249586e-05
E083 - 0.003406383308113936
E002 - 0.013392071650232706
E045 - 0.013323911614641748
E072 - 0.027104013450463427
E102 - 0.0084232703082181
E035 - 0.002231838813501863
E056 - 0.08349236710750318
E126 - 0.0045029792928721335
E011 - 0.008389891957466422
E026 - 0.00208427114285048
E111 - 0.025571266525797665
E061 - 0.007076733859856632
E009 - 0.0006158697457371298
E087 - 0.00030673261642388816
E079 - 0.05533961689589406
E109 - 0.01148725551523666
E094 - 0.0663351923972797
E015 - 0.002418046917472716
E052 - 0.0034628658920443645
E122 - 0.0033474475049765084
E115 - 0.0014536970637810676
E065 - 0.025321055832962847
E022 - 0.15843108725182675
E041 - 0.012986077320486511
E006 - 0.050080231968978595
E088 - 0.003885249759932874
E031 - 0.0007747062675973471
E076 - 0.014767586841557212
E106 - 0.028308927876644074
E084 - 0.003056725031659102
E019 - 0.001111959186565592
E097 - 0.018738783344037335
E069 - 0.02572780606352376
E119 - 0.003276213031153774
E016 - 0.0007795292411860721
E121 - 0.00852989387730907
E051 - 0.0007443064729044657
E098 - 0.04683535845898701
E066 - 0.0012929013314342264
E116 - 0.008845598560689227
E021 - 0.06515747961313512
E042 - 0.009134335390452941
E005 - 0.026364226464687168
E032 - 0.0033317824326771772
E105 - 0.06600102622177317
E075 - 0.008679567932773247
E038 - 0.016013185506381977
E048 - 0.021682784647338638
E081 - 0.000642953236261401
E092 - 0.002417346728300185
E024 - 0.012804224509593953
E113 - 0.04250199187770454
E063 - 0.002549542112190495
E054 - 0.010538513002349204
E124 - 3.728464582786195e-05
E013 - 0.004127504940566684
E070 - 0.010642929136317925
E100 - 0.021122772213517882
E037 - 0.012980635729074708
E047 - 0.008159103991825178
E082 - 0.008653889083381383
E028 - 0.010763911097346424
E128 - 0.013934070007932897
E058 - 0.006572365627103394
E091 - 0.003072101130902394
E027 - 0.013741184053326805
E110 - 0.028454553438798547
E127 - 0.010723101784031464
E057 - 0.01271915648380173
E010 - 0.0001496265530162022
E103 - 0.008432268680846566
E073 - 0.04580414213346362
E034 - 0.007451509993988581
E003 - 0.0048774138464707795
E044 - 0.011019691779026952
